t,x1,y1,theta1,x2,y2,theta2,gamma,v,w,x_ref,y_ref
8.000000000000002,5.081024594588358,-0.04298307065759581,-0.09476755966890013,4.022589404558679,0.008515205305995194,-0.03583218290705827,0.058935376761841865,0.476180420877115,0.010846174501617,4.98,2.0
8.200000000000001,5.172728829206233,-0.05170158999716584,-0.08664266748879193,4.114417683606531,0.005223388656966081,-0.04461973030896119,0.042022937179830744,0.460786672317554,0.040624460900541,4.76,2.0
8.400000000000002,5.261732595639356,-0.05943380047738362,-0.07189144738972933,4.203502235875815,0.0012458199354432138,-0.05322853773136524,0.018662909658364094,0.446973796851955,0.073756100495313,4.54,2.0
8.600000000000001,5.34816474290077,-0.06565910121787599,-0.04986977170759393,4.290008629929963,-0.0033631425697162433,-0.06128011143496602,-0.011410339727372092,0.433693571799619,0.110108378410677,4.32,2.0
8.800000000000002,5.432532388212694,-0.06987071756983182,-0.02004207737316773,4.374518412376336,-0.008548403735112259,-0.06838213029631271,-0.04834005292314498,0.422979691923413,0.149138471672131,4.1,2.0
9.000000000000002,5.515537321984147,-0.07153639170434062,0.021829935566949066,4.457933211858586,-0.014261393065648564,-0.07512544723488944,-0.0969553828018385,0.416210438362032,0.209360064700584,3.88,2.0
9.200000000000001,5.5965556219240735,-0.06977174536207817,0.07297819792282347,4.539805510408419,-0.02042368345353845,-0.07974491742125993,-0.1527231153440834,0.40673559656929,0.255741311779372,3.66,2.0
9.400000000000002,5.675530862157566,-0.06400622810409443,0.13332558960817567,4.620339374991964,-0.026859497943280367,-0.08168218327710347,-0.21500777288527914,0.398028166951571,0.301736958426761,3.44,2.0
9.600000000000001,5.7518665391977795,-0.05378072037482263,0.20259663848436305,4.69925823329308,-0.033320137403241815,-0.08049617560690646,-0.2830928140912695,0.387848410363671,0.346355244380937,3.22,2.0
9.800000000000002,5.825084938289469,-0.03875607595205789,0.28006069262290345,4.776424211011887,-0.03954515458645222,-0.07571827841659926,-0.3557789710395027,0.377214442257805,0.387320270692702,3.0,2.0
10.000000000000002,5.894769218187698,-0.01872654469951064,0.36499349324729,4.8517819898278285,-0.045262045511490524,-0.0669915897604835,-0.4319850830077735,0.366822249185477,0.424664003121933,2.78,2.0
10.200000000000003,5.960688884820964,0.006463438439152994,0.4560477469536426,4.925395547100521,-0.05020092530784972,-0.053795072073128364,-0.509842819026771,0.357936152131659,0.455271268531763,2.56,2.0
10.400000000000002,6.022577099055044,0.03685675872615056,0.5519612951835214,4.997263268872717,-0.05407078831217931,-0.035760460073221895,-0.5877217552567433,0.35061942926431,0.479567741149394,2.34,2.0
10.600000000000001,6.080222810457037,0.07245674008998404,0.6509830743467058,5.067324856410538,-0.05657729145460881,-0.01245667718654785,-0.6634397515332536,0.345337730844938,0.495108895815922,2.12,2.0
10.800000000000002,6.133528828249705,0.11328243122695884,0.7509830743467057,5.135508773016602,-0.057426680426430524,0.01658730590644123,-0.7343957684402646,0.342851701735376,0.5,1.9,2.0
11.000000000000002,6.182584242336903,0.1594819670317974,0.8509830743467058,5.202065462085246,-0.05632258300288867,0.051662633250749226,-0.7993204410959566,0.344584924597256,0.5,1.68,2.0
11.200000000000003,6.227303027931394,0.21118331675466107,0.9509830743467058,5.267271593566807,-0.05295086227391656,0.09280446032801384,-0.858178614018692,0.350009807857666,0.5,1.46,2.0
11.400000000000002,6.267534824382594,0.2686955792528271,1.050983074346706,5.3314433072517105,-0.046978284554397044,0.14028390241756347,-0.9106991719291424,0.359780002754901,0.5,1.24,2.0
11.600000000000001,6.303027343621905,0.33255679225681967,1.150983074346706,5.394955316280335,-0.038009661856256906,0.19464664455800512,-0.9563364297887008,0.374870743764994,0.5,1.02,2.0
11.800000000000002,6.3332074708558075,0.40323408939265154,1.2490364751593535,5.457658331466615,-0.025648220658521736,0.2566465238127331,-0.9923899513466202,0.394461316088546,0.490267004063237,0.800000000000001,2.0
12.000000000000002,6.357322367299671,0.48074045166554547,1.3433447683446111,5.5192843616929705,-0.00947545901151408,0.3264159477683558,-1.0169288205762554,0.416600493395894,0.471541465926289,0.580000000000001,2.0
12.200000000000003,6.3747572968848365,0.5652628496385912,1.4322547312032492,5.5798798142695825,0.01103762962864107,0.4042049706831481,-1.028049760520101,0.442804896412678,0.44454981429319,0.360000000000001,2.0
12.400000000000002,6.384929044344805,0.6564581379528923,1.514693461322561,5.639511844833551,0.0365457496359848,0.4895286532883018,-1.0251648080342592,0.470701852114054,0.412193650596559,0.140000000000001,2.0
12.600000000000003,6.387466589237196,0.7539730012436594,1.5909940745982438,5.698593688186763,0.06802354267130709,0.5816378700235111,-1.0093562045747329,0.500455921768173,0.381503066378414,0.0,2.08
12.800000000000002,6.382161510985007,0.8566471975682329,1.6621545004781977,5.757117067997251,0.10650336040228259,0.678768459412341,-0.9833860410658567,0.527663047893685,0.355802129399769,0.0,2.3
13.000000000000002,6.369102142733384,0.9626900782062647,1.7306358348743305,5.8146512680396265,0.1529119716608524,0.7782864266443689,-0.9523494082299616,0.548602866385598,0.342406671980664,0.0,2.52
13.200000000000003,6.348003430533004,1.0720742183762293,1.7949791873745928,5.870488182422282,0.20796028619068005,0.8802953466200153,-0.9146838407545776,0.572224554358094,0.321716762501312,0.0,2.74
13.400000000000002,6.319437212418074,1.1825761592078614,1.8568498873555603,5.923225900727306,0.2717935935036429,0.981766917695691,-0.8750829696598693,0.586231665321993,0.309353499904837,0.0,2.96
13.600000000000003,6.2837424119875545,1.293108627965634,1.917663148503567,5.971660870054384,0.3442846627935576,1.08127251837095,-0.8363906301326168,0.596370561403674,0.304066305740032,0.0,3.18
13.800000000000002,6.241265045924397,1.4025187488315132,1.979934589896327,6.014610758543333,0.42489985098574207,1.177412010408037,-0.8025225794882901,0.602198798006328,0.311357206963802,0.0,3.4
14.000000000000004,6.191952931312968,1.5100727892248609,2.04641841726145,6.05114563051089,0.512932167286901,1.269736042443417,-0.776682374818033,0.606684798420891,0.332419136825615,0.0,3.62
14.200000000000003,6.135579573679654,1.6147256742104792,2.1189400751285348,6.080382050849714,0.6070918244051817,1.35829532184247,-0.7606447532860647,0.609209635993886,0.362608289335424,0.0,3.84
